loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
53:58.3,0,0,0,0,0,0,0,0,0,11396.041,0.939666748,0.000305176,-0.195648193,11396.02593,1.797289252,-0.783858359,-0.502306402,0.065681577,0.114613473,-0.134589553,XArbitraryZVertical,-0.641147366,-0.211509815,0.708129097,-0.206752852,0.99549073,0.034434415,-0.088387311,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.4,0,0,0,0,0,0,0,0,0,11396.07619,1.127822876,-0.005310059,-0.205291748,11396.05608,1.64388597,-0.724505126,-0.907857597,-0.000159085,-0.063277975,-0.085649066,XArbitraryZVertical,-0.636497478,-0.197256532,0.722487974,-0.18431443,0.992438018,0.050399605,-0.111921646,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.4,0,0,0,0,0,0,0,0,0,11396.1114,1.242736816,0.154556274,-0.113067627,11396.08626,1.244534254,-1.066093445,-1.204951048,0.154594243,-0.071131773,-0.054074273,XArbitraryZVertical,-0.627040698,-0.189280318,0.738193566,-0.161440752,0.986869931,0.076991186,-0.141985849,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.4,0,0,0,0,0,0,0,0,0,11396.14659,1.219284058,0.186233521,-0.083648682,11396.11644,1.04258728,-1.422557712,-1.254416585,0.265439689,0.04599084,0.068877339,XArbitraryZVertical,-0.611942313,-0.185887458,0.755731998,-0.140860262,0.977297068,0.108565494,-0.181944922,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.5,0,0,0,0,0,0,0,0,0,11396.18178,1.089370728,0.142105103,-0.116271973,11396.17677,0.731906176,-1.844597936,-1.343146205,0.186464906,-0.010844931,0.188159913,XArbitraryZVertical,-0.568392834,-0.182682828,0.795438244,-0.104089605,0.942273557,0.172298238,-0.28711313,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.5,0,0,0,0,0,0,0,0,0,11396.217,1.021179199,0.074035645,-0.164260864,11396.20692,0.412555218,-1.788545251,-1.381265998,0.11530906,-0.102897719,0.200917095,XArbitraryZVertical,-0.54328813,-0.18432432,0.814370787,-0.087536925,0.917146325,0.205101132,-0.341725111,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.5,0,0,0,0,0,0,0,0,0,11396.25218,1.010848999,0.11932373,-0.103210449,11396.23711,0.010496409,-1.729670048,-1.383195758,0.127613008,-0.172944069,0.2335096,XArbitraryZVertical,-0.517728152,-0.191024361,0.830686008,-0.073675623,0.888286769,0.241074637,-0.390934497,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.6,0,0,0,0,0,0,0,0,0,11396.2874,1.040985107,0.205078125,-0.066650391,11396.26729,-0.23346211,-1.660603523,-1.351079345,0.159931421,-0.130299985,0.350296497,XArbitraryZVertical,-0.492262133,-0.200979071,0.844644913,-0.062132604,0.856548131,0.278340846,-0.434570819,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.6,0,0,0,0,0,0,0,0,0,11396.32259,1.070251465,0.17477417,-0.086303711,11396.29744,-0.177544713,-1.625847936,-1.214907527,0.231215835,-0.109273016,0.40707618,XArbitraryZVertical,-0.467152459,-0.211692606,0.856862491,-0.05235976,0.822739184,0.31386292,-0.473909646,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.6,0,0,0,0,0,0,0,0,0,11396.35777,1.134811401,0.268722534,-0.094711304,11396.32762,0.027242608,-1.665783525,-1.036016345,0.283615768,-0.168615103,0.426812291,XArbitraryZVertical,-0.4417337,-0.219802973,0.86871108,-0.043579635,0.786635816,0.343389362,-0.513116002,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.7,0,0,0,0,0,0,0,0,0,11396.39299,1.201095581,0.215255737,-0.178009033,11396.38796,0.725443482,-1.972600341,-0.328906834,0.473006427,-0.109446436,0.4252882,XArbitraryZVertical,-0.392293896,-0.211444271,0.89470879,-0.029885096,0.714615643,0.354914606,-0.602793634,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.7,0,0,0,0,0,0,0,0,0,11396.42818,1.123764038,0.251022339,-0.351150513,11396.41814,0.449826062,-2.314292192,-0.039787836,0.504523158,-0.229973376,0.436990559,XArbitraryZVertical,-0.362147634,-0.203691044,0.909052052,-0.031358559,0.671196997,0.347618669,-0.654718101,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.8,0,0,0,0,0,0,0,0,0,11396.46336,0.95513916,0.27507019,-0.702133179,11396.44829,1.367599845,-2.464254379,0.031334329,0.417286098,0.121917635,0.187676907,XArbitraryZVertical,-0.328697364,-0.189183787,0.924770891,-0.03108541,0.619701207,0.329467922,-0.71233505,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.8,0,0,0,0,0,0,0,0,0,11396.49858,0.882568359,0.218658447,-0.985519409,11396.47847,0.143043041,-2.476421595,0.654248357,0.351916134,-0.061536878,-0.063059688,XArbitraryZVertical,-0.295251542,-0.173854021,0.938657271,-0.039036166,0.567853212,0.303327709,-0.765202641,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.8,0,0,0,0,0,0,0,0,0,11396.53375,0.62487793,0.440185547,-0.868408203,11396.5086,-1.753252864,-2.654029131,1.166663051,0.32298404,-0.079185307,-0.18593967,XArbitraryZVertical,-0.260725911,-0.180909005,0.946206151,-0.063149039,0.516249359,0.309425235,-0.798587859,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.9,0,0,0,0,0,0,0,0,0,11396.56897,0.389572144,0.312561035,-0.871780396,11396.53879,-2.118607283,-2.75460124,1.316672206,0.161800444,0.101084352,-0.049525023,XArbitraryZVertical,-0.223686508,-0.201302735,0.948813759,-0.095885037,0.463077515,0.339101225,-0.818883121,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.9,0,0,0,0,0,0,0,0,0,11396.60416,0.236938477,0.226989746,-0.781967163,11396.59912,-1.798190594,-2.557300329,1.228960872,-0.092803657,-0.170193434,0.007959425,XArbitraryZVertical,-0.146802592,-0.242685366,0.945104529,-0.162265843,0.35624668,0.411083996,-0.839105606,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:58.9,0,0,0,0,0,0,0,0,0,11396.63934,0.191268921,0.283447266,-0.7525177,11396.6293,-0.860615551,-2.273549318,1.133392453,-0.104770422,-0.245935977,0.132624328,XArbitraryZVertical,-0.113301772,-0.253736782,0.941360496,-0.191365241,0.310428441,0.434351534,-0.84556073,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:59.0,0,0,0,0,0,0,0,0,0,11396.67456,0.173538208,0.244903564,-0.808654785,11396.65945,-0.193449289,-2.036114693,0.986192405,-0.079392523,-0.175342619,0.063395321,XArbitraryZVertical,-0.085814894,-0.252052852,0.939524066,-0.215405643,0.269837528,0.436649412,-0.858210325,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,24,2.580507,0,0,17.31,0,0,53:56.4,637307636.4,0,0.5299988,99.52049,1,0.92
53:59.0,0,0,0,0,0,0,0,0,0,11396.70975,0.204818726,0.228149414,-0.7368927,11396.68963,-0.107167408,-1.837308884,0.874391258,-0.064941585,-0.21591574,0.069996178,XArbitraryZVertical,-0.061793818,-0.246221408,0.937956282,-0.236208602,0.232239023,0.432697356,-0.871113062,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.0,0,0,0,0,0,0,0,0,0,11396.74493,0.227661133,0.306060791,-0.772842407,11396.71979,0.155572817,-1.707063079,0.848561406,0.009803161,-0.166914642,0.148374498,XArbitraryZVertical,-0.039980089,-0.239345474,0.935988513,-0.255031302,0.196922988,0.427656889,-0.882230699,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.1,0,0,0,0,0,0,0,0,0,11396.78015,0.182373047,0.319030762,-0.798446655,11396.74997,0.22614795,-1.710339427,0.947890282,0.064680755,-0.110868633,0.12136519,XArbitraryZVertical,-0.02023446,-0.229099922,0.93405869,-0.273199819,0.162980467,0.416929454,-0.894207597,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.1,0,0,0,0,0,0,0,0,0,11396.81534,0.143615723,0.218322754,-0.854858398,11396.8103,0.297356129,-1.739093065,1.1988765,0.050839841,-0.137629002,0.085697949,XArbitraryZVertical,0.017300343,-0.203808747,0.926962485,-0.314488922,0.096117646,0.388727665,-0.91632539,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.1,0,0,0,0,0,0,0,0,0,11396.85052,0.104232788,0.245758057,-0.840896606,11396.84048,-0.07425151,-1.732399344,1.240697861,0.073728323,-0.170556337,0.096591592,XArbitraryZVertical,0.037451467,-0.194508778,0.920449247,-0.33695233,0.062136024,0.383309633,-0.921527445,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.2,0,0,0,0,0,0,0,0,0,11396.88574,0.05267334,0.175094604,-0.863327026,11396.87063,-0.410973072,-1.660810709,1.209411383,0.036894999,-0.171147287,0.080007255,XArbitraryZVertical,0.058598231,-0.189937312,0.912141457,-0.358452385,0.029267212,0.388508737,-0.920980155,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.2,0,0,0,0,0,0,0,0,0,11396.92093,0.013412476,0.216537476,-0.866394043,11396.90082,-0.57581079,-1.561898232,1.146001816,0.045424774,-0.226516247,0.050008416,XArbitraryZVertical,0.08013289,-0.189362462,0.902380537,-0.378721514,-0.001189444,0.402450114,-0.915441155,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.2,0,0,0,0,0,0,0,0,0,11396.95614,-0.026550293,0.260192871,-0.903884888,11396.931,-0.403872579,-1.495988369,1.05433619,0.035165608,-0.183392644,0.038403392,XArbitraryZVertical,0.100822949,-0.188955399,0.892361824,-0.397266883,-0.029809656,0.417340398,-0.90826118,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.3,0,0,0,0,0,0,0,0,0,11396.99133,-0.062225342,0.259262085,-0.913101196,11396.96115,-0.17733565,-1.438686371,1.015682817,0.030262187,-0.166131318,-0.001100302,XArbitraryZVertical,0.119288086,-0.185413194,0.882814525,-0.414765862,-0.056812383,0.426324159,-0.902784586,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.4,0,0,0,0,0,0,0,0,0,11397.02652,-0.10144043,0.278106689,-0.887710571,11397.02148,-0.240695357,-1.34637785,0.973358631,0.021091871,-0.14819327,-0.012749732,XArbitraryZVertical,0.152941458,-0.176639627,0.862735419,-0.448436046,-0.10547287,0.441955447,-0.890814722,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.4,0,0,0,0,0,0,0,0,0,11397.06174,-0.125823975,0.298278809,-0.860702515,11397.05166,-0.279398233,-1.230002403,0.834123015,0.003983453,-0.161370039,0.018030286,XArbitraryZVertical,0.169146967,-0.173164199,0.852676317,-0.462975689,-0.128113598,0.4519279,-0.882806957,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.4,0,0,0,0,0,0,0,0,0,11397.09692,-0.216079712,0.383544922,-0.883743286,11397.08185,-0.257280171,-1.052944303,0.560821712,0.010898486,-0.197886169,0.010948479,XArbitraryZVertical,0.183957292,-0.170693912,0.843830421,-0.474313609,-0.148532629,0.462580323,-0.874046624,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.4,0,0,0,0,0,0,0,0,0,11397.13211,-0.199829102,0.478866577,-0.910232544,11397.112,-0.127825424,-0.752977967,0.482427776,-0.067776099,-0.044431508,-0.024854422,XArbitraryZVertical,0.195293207,-0.167897073,0.837236251,-0.482396683,-0.165027127,0.46955663,-0.867342293,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.5,0,0,0,0,0,0,0,0,0,11397.16733,-0.189941406,0.593261719,-0.846038818,11397.14218,0.134116068,-0.526572466,0.517947078,-0.02414383,0.032005191,-0.043211341,XArbitraryZVertical,0.202280405,-0.165007846,0.831604073,-0.490193624,-0.174662828,0.472755522,-0.863710105,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.5,0,0,0,0,0,0,0,0,0,11397.20251,-0.254653931,0.553268433,-0.763687134,11397.17233,0.329004139,-0.409808755,0.66099149,-0.011897817,0.123238146,0.018471599,XArbitraryZVertical,0.204805178,-0.160622562,0.826341394,-0.499414676,-0.17804347,0.470023572,-0.864510477,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.5,0,0,0,0,0,0,0,0,0,11397.2377,-0.30166626,0.565338135,-0.742446899,11397.2327,0.268018037,-0.352694988,1.0817554,-0.12310347,0.120872974,0.104578972,XArbitraryZVertical,0.203058338,-0.150399724,0.813001908,-0.52457133,-0.172382861,0.457587689,-0.872294486,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.6,0,0,0,0,0,0,0,0,0,11397.27292,-0.329727173,0.575820923,-0.722854614,11397.26285,-0.076751523,-0.418537557,1.280069232,-0.1571282,0.095305771,0.133241177,XArbitraryZVertical,0.20551272,-0.150960644,0.802105798,-0.540001544,-0.166647926,0.464127183,-0.869950831,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.6,0,0,0,0,0,0,0,0,0,11397.3081,-0.293365479,0.560501099,-0.68510437,11397.29303,-0.390684277,-0.435373485,1.33974731,-0.162591875,0.100289911,0.160115063,XArbitraryZVertical,0.211258128,-0.155146453,0.788944448,-0.555757205,-0.160894334,0.479620308,-0.862599134,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.6,0,0,0,0,0,0,0,0,0,11397.34332,-0.234466553,0.562484741,-0.676269531,11397.32318,-0.562455535,-0.374456644,1.29050827,-0.123910412,0.056020886,0.16299814,XArbitraryZVertical,0.217048661,-0.161601106,0.775175047,-0.57085781,-0.151998907,0.49834615,-0.853549898,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.7,0,0,0,0,0,0,0,0,0,11397.37851,-0.250488281,0.549850464,-0.662399292,11397.35336,-0.751966774,-0.296262473,1.194582701,-0.093515411,0.033145905,0.170365393,XArbitraryZVertical,0.223576547,-0.170361424,0.761592194,-0.583924432,-0.141591907,0.520595491,-0.841981053,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.7,0,0,0,0,0,0,0,0,0,11397.4137,-0.228378296,0.506561279,-0.685073853,11397.38354,-0.420148522,-0.220292538,1.064534664,-0.119734004,0.008957863,0.168466806,XArbitraryZVertical,0.229320258,-0.178827192,0.749175011,-0.59512158,-0.130754173,0.540892601,-0.830866098,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.7,0,0,0,0,0,0,0,0,0,11397.44891,-0.214553833,0.535079956,-0.686752319,11397.44388,-0.117593192,-0.177108586,1.054846883,-0.104525015,-0.008487344,0.133376122,XArbitraryZVertical,0.233897926,-0.190093204,0.726978748,-0.616975075,-0.105512105,0.565005839,-0.818312645,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.8,0,0,0,0,0,0,0,0,0,11397.4841,-0.218841553,0.518157959,-0.718490601,11397.47403,-0.08013431,-0.168060213,1.124524117,-0.122079723,-0.075387657,0.109750926,XArbitraryZVertical,0.233643145,-0.19357148,0.715734768,-0.629018745,-0.090932868,0.571023524,-0.815881908,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.8,0,0,0,0,0,0,0,0,0,11397.5193,-0.170272827,0.527145386,-0.755599976,11397.50421,-0.06361229,-0.106333457,1.234628916,-0.124593787,-0.047559917,0.08037132,XArbitraryZVertical,0.232089325,-0.19695661,0.703836447,-0.64183855,-0.073877163,0.575178206,-0.814685285,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.8,0,0,0,0,0,0,0,0,0,11397.55452,-0.096115112,0.49180603,-0.716339111,11397.53441,-0.017929008,0.021674922,1.322328925,-0.101403922,-0.04455024,0.064766884,XArbitraryZVertical,0.229249963,-0.201406426,0.691013009,-0.655271593,-0.052877594,0.578790903,-0.813759804,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.9,0,0,0,0,0,0,0,0,0,11397.58971,-0.048141479,0.484207153,-0.702972412,11397.56456,0.132470042,0.191280559,1.383416295,-0.062453866,-0.097825825,0.108208895,XArbitraryZVertical,0.223768732,-0.206705358,0.677927903,-0.669039718,-0.026809946,0.579683006,-0.814400911,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
53:59.9,0,0,0,0,0,0,0,0,0,11397.62489,0.008880615,0.496002197,-0.759246826,11397.59474,0.377142102,0.429169834,1.475558162,-0.053957194,-0.089506388,0.116062939,XArbitraryZVertical,0.213396103,-0.212000946,0.665250187,-0.683344579,0.005815799,0.573713481,-0.819035411,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
54:00.0,0,0,0,0,0,0,0,0,0,11397.66011,0.13269043,0.553482056,-0.826446533,11397.65508,0.663196385,0.914845705,1.779645801,-0.013168529,-0.007189095,0.011846602,XArbitraryZVertical,0.178847786,-0.225026443,0.638608284,-0.713831916,0.092834756,0.542742014,-0.834753156,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
54:00.0,0,0,0,0,0,0,0,0,0,11397.6953,0.275634766,0.662399292,-0.948043823,11397.68526,0.651795626,1.049530149,1.973148108,0.06125091,0.099140048,-0.064164042,XArbitraryZVertical,0.155622284,-0.234158634,0.622820044,-0.730100342,0.148069248,0.518917143,-0.841902852,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
54:00.0,0,0,0,0,0,0,0,0,0,11397.73052,0.336959839,0.660705566,-1.041625977,11397.71541,0.62195164,1.035048485,2.10868454,0.107867435,0.164698273,-0.129195809,XArbitraryZVertical,0.131559276,-0.244295341,0.604489761,-0.746728857,0.205792293,0.491826266,-0.846023858,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
54:00.1,0,0,0,0,0,0,0,0,0,11397.7657,0.466995239,0.72567749,-1.119354248,11397.74559,0.483999044,1.059517622,2.238925695,0.117859036,0.232185364,-0.204529166,XArbitraryZVertical,0.107255395,-0.255168263,0.583757766,-0.763290442,0.264312655,0.461646944,-0.846770883,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
54:00.1,0,0,0,0,0,0,0,0,0,11397.80089,0.631530762,0.691146851,-1.19883728,11397.77574,0.044191342,0.941650271,2.202351809,0.169202745,0.301142156,-0.289933383,XArbitraryZVertical,0.086240932,-0.26763121,0.560367123,-0.779053784,0.320345044,0.434316099,-0.841872096,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
54:00.1,0,0,0,0,0,0,0,0,0,11397.83611,0.626907349,0.656234741,-1.006454468,11397.80592,-0.704206288,0.465247631,1.874556541,0.265820861,0.270133942,-0.368774414,XArbitraryZVertical,0.07541553,-0.28156891,0.53527982,-0.792784203,0.365709931,0.421012789,-0.830062866,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
54:00.2,0,0,0,0,0,0,0,0,0,11397.87129,0.543502808,0.599746704,-0.881576538,11397.86626,-0.195670605,-0.384254694,0.883994401,0.180602938,0.232913464,-0.093199253,XArbitraryZVertical,0.080409675,-0.295631535,0.496501013,-0.812171851,0.400360256,0.42417565,-0.812272549,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
54:00.2,0,0,0,0,0,0,0,0,0,11397.90648,0.403717041,0.436264038,-0.839813232,11397.89644,0.157149494,-0.677075148,0.619310796,0.070756346,0.066341817,-0.046061993,XArbitraryZVertical,0.080972814,-0.289923408,0.486876916,-0.819962665,0.396605164,0.415103406,-0.818775654,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
54:00.2,0,0,0,0,0,0,0,0,0,11397.9417,0.327270508,0.392288208,-0.798980713,11397.92659,-0.012862733,-0.916289747,0.57765919,-0.026706338,-0.00041306,0.003248453,XArbitraryZVertical,0.082785518,-0.279983225,0.479098229,-0.827780561,0.384204537,0.405335426,-0.829511881,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
54:00.3,0,0,0,0,0,0,0,0,0,11397.97688,0.265106201,0.40562439,-0.794692993,11397.95677,-0.328303844,-1.119618893,0.548892081,-0.057494283,-0.005716801,0.046825409,XArbitraryZVertical,0.089985903,-0.269147394,0.469831736,-0.835894934,0.365401417,0.403345495,-0.838924408,0,0,0,-1,-1,11391.53114,walking,2,53:53.8,47:42.0,27,2.398135,0,0,19.44,0,0,53:59.0,637307639,0,0.6000004,99.51974,1,0.92
